ふたつもり,二ッ森,https://maps.gsi.go.jp/#15/40.434999999999995/140.11777777777777,青森県 秋田県,白神山地,1086m,40度26分06秒,140度07分04秒
こまがたけ,駒ヶ岳,https://maps.gsi.go.jp/#15/40.41277777777778/140.2511111111111,秋田県,白神山地,1158m,40度24分46秒,140度15分04秒
たしろだけ,田代岳,https://maps.gsi.go.jp/#15/40.42861111111111/140.4088888888889,秋田県,白神山地,1178m,40度25分43秒,140度24分32秒
ぼうじゅうさん,房住山,https://maps.gsi.go.jp/#15/40.06055555555555/140.2161111111111,秋田県,出羽山地,409m,40度03分38秒,140度12分58秒
たいへいざん,太平山,https://maps.gsi.go.jp/#15/39.79694444444444/140.31055555555557,秋田県,出羽山地,1170m,39度47分49秒,140度18分38秒
だいぶつだけ,大仏岳,https://maps.gsi.go.jp/#15/39.81361111111111/140.51555555555555,秋田県,出羽山地,1167m,39度48分49秒,140度30分56秒
とうこうさん,東光山,https://maps.gsi.go.jp/#15/39.406388888888884/140.16166666666666,秋田県,出羽山地,594m,39度24分23秒,140度09分42秒
やしおやま,八塩山,https://maps.gsi.go.jp/#15/39.236666666666665/140.2277777777778,秋田県,出羽山地,713m,39度14分12秒,140度13分40秒
ちょうかいざん,鳥海山,https://maps.gsi.go.jp/#15/39.09916666666667/140.04888888888888,山形県,出羽山地,2236m,39度05分57秒,140度02分56秒
ひのとだけ,丁岳,https://maps.gsi.go.jp/#15/39.03194444444444/140.21944444444443,秋田県 山形県,出羽山地,1146m,39度01分55秒,140度13分10秒
こしきやま,甑山,https://maps.gsi.go.jp/#15/39.011944444444445/140.31055555555557,山形県,出羽山地,981m,39度00分43秒,140度18分38秒
[かぶやま],[加無山],https://maps.gsi.go.jp/#15/39.00944444444445/140.2602777777778,山形県,出羽山地,997m,39度00分34秒,140度15分37秒
かんぷうざん,寒風山,https://maps.gsi.go.jp/#15/39.933611111111105/139.8752777777778,秋田県,男鹿半島,355m,39度56分01秒,139度52分31秒
ほんざん,本山,https://maps.gsi.go.jp/#15/39.90694444444444/139.7538888888889,秋田県,男鹿半島,715m,39度54分25秒,139度45分14秒
あずまねやま,東根山,https://maps.gsi.go.jp/#15/39.587500000000006/141.05972222222223,岩手県,奥羽山脈中部,928m,39度35分15秒,141度03分35秒
わがだけ,和賀岳,https://maps.gsi.go.jp/#15/39.57027777777778/140.75416666666666,岩手県 秋田県,奥羽山脈中部,1439m,39度34分13秒,140度45分15秒
まひるだけ,真昼岳,https://maps.gsi.go.jp/#15/39.44777777777777/140.67666666666665,岩手県 秋田県,奥羽山脈中部,1059m,39度26分52秒,140度40分36秒
くろもり,黒森,https://maps.gsi.go.jp/#15/39.348333333333336/140.86833333333334,岩手県,奥羽山脈中部,944m,39度20分54秒,140度52分06秒
やけいしだけ,焼石岳,https://maps.gsi.go.jp/#15/39.16361111111111/140.82888888888888,岩手県,奥羽山脈中部,1547m,39度09分49秒,140度49分44秒
くりこまやま,栗駒山,https://maps.gsi.go.jp/#15/38.96083333333333/140.78833333333333,岩手県 宮城県,奥羽山脈中部,1626m,38度57分39秒,140度47分18秒
たかまつだけ,高松岳,https://maps.gsi.go.jp/#15/38.9675/140.6063888888889,秋田県,奥羽山脈中部,1348m,38度58分03秒,140度36分23秒
とらげさん,虎毛山,https://maps.gsi.go.jp/#15/38.90472222222222/140.6188888888889,秋田県,奥羽山脈中部,1433m,38度54分17秒,140度37分08秒
あらおだけ,荒雄岳,https://maps.gsi.go.jp/#15/38.83305555555556/140.69166666666666,宮城県,奥羽山脈中部,984m,38度49分59秒,140度41分30秒
かむろさん,神室山,https://maps.gsi.go.jp/#15/38.90222222222222/140.4922222222222,秋田県 山形県,奥羽山脈中部,1365m,38度54分08秒,140度29分32秒
ひうちだけ,火打岳,https://maps.gsi.go.jp/#15/38.84027777777778/140.44861111111112,山形県,奥羽山脈中部,1238m,38度50分25秒,140度26分55秒
もくぞうやま,杢蔵山,https://maps.gsi.go.jp/#15/38.78944444444444/140.4013888888889,山形県,奥羽山脈中部,1026m,38度47分22秒,140度24分05秒
かむろだけ（こかぶらやま）,禿岳（小鏑山）,https://maps.gsi.go.jp/#15/38.81083333333333/140.595,山形県 宮城県,奥羽山脈中部,1261m,38度48分39秒,140度35分42秒
ののだけやま,箟岳山,https://maps.gsi.go.jp/#15/38.56583333333333/141.1786111111111,宮城県,奥羽山脈南部,236m,38度33分57秒,141度10分43秒
おおたかもり,大高森,https://maps.gsi.go.jp/#15/38.34055555555556/141.1525,宮城県,奥羽山脈南部,105m,38度20分26秒,141度09分09秒
おきなさん,翁山,https://maps.gsi.go.jp/#15/38.65083333333333/140.54472222222222,山形県,奥羽山脈南部,1075m,38度39分03秒,140度32分41秒
やくらいさん,薬莱山,https://maps.gsi.go.jp/#15/38.57555555555556/140.70527777777778,宮城県,奥羽山脈南部,553m,38度34分32秒,140度42分19秒
ふながたやま（ごしょざん）,船形山（御所山）,https://maps.gsi.go.jp/#15/38.455555555555556/140.62,宮城県 山形県,奥羽山脈南部,1500m,38度27分20秒,140度37分12秒
いずみがたけ,泉ヶ岳,https://maps.gsi.go.jp/#15/38.411944444444444/140.70888888888888,宮城県,奥羽山脈南部,1175m,38度24分43秒,140度42分32秒
たいはくさん,太白山,https://maps.gsi.go.jp/#15/38.235/140.80222222222224,宮城県,奥羽山脈南部,321m,38度14分06秒,140度48分08秒
だいとうだけ,大東岳,https://maps.gsi.go.jp/#15/38.30222222222222/140.52361111111114,宮城県,奥羽山脈南部,1365m,38度18分08秒,140度31分25秒
ざおうざん（ざおうさん）,蔵王山,https://maps.gsi.go.jp/#15/38.14361111111111/140.44,山形県,奥羽山脈南部（蔵王山とその周辺）,1841m,38度08分37秒,140度26分24秒
ざおうざん（ざおうさん）,蔵王山,https://maps.gsi.go.jp/#15/38.12777777777778/140.44805555555555,宮城県,奥羽山脈南部（蔵王山とその周辺）,1758m,38度07分40秒,140度26分53秒
ざおうざん（ざおうさん）,蔵王山<,https://maps.gsi.go.jp/#15/38.09583333333334/140.47611111111112,宮城県,奥羽山脈南部（蔵王山とその周辺）,1825m,38度05分45秒,140度28分34秒
ざおうざん（ざおうさん）,蔵王山,https://maps.gsi.go.jp/#15/38.07555555555556/140.4788888888889,宮城県,奥羽山脈南部（蔵王山とその周辺）,1705m,38度04分32秒,140度28分44秒
あおそやま,青麻山,https://maps.gsi.go.jp/#15/38.084722222222226/140.6075,宮城県,奥羽山脈南部（蔵王山とその周辺）,799m,38度05分05秒,140度36分27秒
くりこやま,栗子山,https://maps.gsi.go.jp/#15/37.87444444444444/140.27,福島県 山形県,奥羽山脈南部（吾妻山とその周辺）,1217m,37度52分28秒,140度16分12秒
しのぶやま,信夫山,https://maps.gsi.go.jp/#15/37.770833333333336/140.46166666666664,福島県,奥羽山脈南部（吾妻山とその周辺）,275m,37度46分15秒,140度27分42秒
にしあづまやま,西吾妻山,https://maps.gsi.go.jp/#15/37.73833333333334/140.14083333333332,福島県 山形県,奥羽山脈南部（吾妻山とその周辺）,2035m,37度44分18秒,140度08分27秒
にしあづまやま,西吾妻山,https://maps.gsi.go.jp/#15/37.73388888888889/140.1277777777778,山形県 福島県,奥羽山脈南部（吾妻山とその周辺）,1982m,37度44分02秒,140度07分40秒
にしあづまやま,西吾妻山,https://maps.gsi.go.jp/#15/37.754444444444445/140.1888888888889,福島県 山形県,奥羽山脈南部（吾妻山とその周辺）,1928m,37度45分16秒,140度11分20秒
ひがしあづまやま,東吾妻山,https://maps.gsi.go.jp/#15/37.711666666666666/140.2302777777778,福島県,奥羽山脈南部（吾妻山とその周辺）,1975m,37度42分42秒,140度13分49秒
ひがしあづまやま,東吾妻山,https://maps.gsi.go.jp/#15/37.73527777777778/140.24444444444444,福島県,奥羽山脈南部（吾妻山とその周辺）,1949m,37度44分07秒,140度14分40秒
ひがしあづまやま,東吾妻山,https://maps.gsi.go.jp/#15/37.72222222222222/140.26361111111112,福島県,奥羽山脈南部（吾妻山とその周辺）,1707m,37度43分20秒,140度15分49秒
みのわやま,箕輪山,https://maps.gsi.go.jp/#15/37.64722222222222/140.28083333333333,福島県,奥羽山脈南部（吾妻山とその周辺）,1728m,37度38分50秒,140度16分51秒
あだたらやま,安達太良山,https://maps.gsi.go.jp/#15/37.63305555555556/140.28305555555556,福島県,奥羽山脈南部（吾妻山とその周辺）,1709m,37度37分59秒,140度16分59秒
あだたらやま,安達太良山,https://maps.gsi.go.jp/#15/37.62111111111111/140.28777777777776,福島県,奥羽山脈南部（吾妻山とその周辺）,1700m,37度37分16秒,140度17分16秒
ばんだいさん,磐梯山,https://maps.gsi.go.jp/#15/37.60111111111111/140.07222222222222,福島県,奥羽山脈南部（吾妻山とその周辺）,1816m,37度36分04秒,140度04分20秒
たかだてやま,高館山　,https://maps.gsi.go.jp/#15/38.76305555555555/139.74749999999997,山形県,朝日山地,273m,38度45分47秒,139度44分51秒
きんぼうざん,金峯山,https://maps.gsi.go.jp/#15/38.68222222222222/139.79805555555555,山形県,朝日山地,471m,38度40分56秒,139度47分53秒
はぐろさん,羽黒山,https://maps.gsi.go.jp/#15/38.7025/139.98277777777778,山形県,朝日山地,414m,38度42分09秒,139度58分58秒
がっさん,月山,https://maps.gsi.go.jp/#15/38.54888888888889/140.02694444444447,山形県,朝日山地,1984m,38度32分56秒,140度01分37秒
はやま,葉山,https://maps.gsi.go.jp/#15/38.52916666666667/140.21055555555554,山形県,朝日山地,1462m,38度31分45秒,140度12分38秒
あつみだけ,温海岳,https://maps.gsi.go.jp/#15/38.62/139.63083333333333,山形県,朝日山地,736m,38度37分12秒,139度37分51秒
まやさん,摩耶山,https://maps.gsi.go.jp/#15/38.52027777777778/139.7277777777778,山形県,朝日山地,1020m,38度31分13秒,139度43分40秒
いとうだけ,以東岳,https://maps.gsi.go.jp/#15/38.34305555555556/139.8491666666667,山形県 新潟県,朝日山地,1772m,38度20分35秒,139度50分57秒
あさひだけ,朝日岳,https://maps.gsi.go.jp/#15/38.260555555555555/139.92222222222222,山形県,朝日山地,1871m,38度15分38秒,139度55分20秒
いわいがめやま,祝瓶山　,https://maps.gsi.go.jp/#15/38.1975/139.87972222222223,山形県,朝日山地,1417m,38度11分51秒,139度52分47秒
わしがすやま,鷲ヶ巣山,https://maps.gsi.go.jp/#15/38.221944444444446/139.6688888888889,新潟県,朝日山地,1093m,38度13分19秒,139度40分08秒
しんぼだけ,新保岳,https://maps.gsi.go.jp/#15/38.361111111111114/139.51083333333332,新潟県,朝日山地,852m,38度21分40秒,139度30分39秒
しらたかやま,白鷹山,https://maps.gsi.go.jp/#15/38.22277777777778/140.17305555555555,山形県,朝日山地,994m,38度13分22秒,140度10分23秒
えぶりさしだけ,?差岳,https://maps.gsi.go.jp/#15/37.942499999999995/139.60888888888888,新潟県,飯豊山地,1636m,37度56分33秒,139度36分32秒
きたまただけ,北股岳,https://maps.gsi.go.jp/#15/37.88/139.63861111111112,新潟県 山形県,飯豊山地,2025m,37度52分48秒,139度38分19秒
いいでさん,飯豊山,https://maps.gsi.go.jp/#15/37.85472222222222/139.7072222222222,福島県,飯豊山地,2105m,37度51分17秒,139度42分26秒
だいにちだけ,大日岳,https://maps.gsi.go.jp/#15/37.83277777777778/139.6602777777778,新潟県,飯豊山地,2128m,37度49分58秒,139度39分37秒
にのうじだけ,二王子岳,https://maps.gsi.go.jp/#15/37.89972222222222/139.49916666666667,新潟県,飯豊山地,1420m,37度53分59秒,139度29分57秒
ごずさん,五頭山,https://maps.gsi.go.jp/#15/37.801111111111105/139.34555555555556,新潟県,飯豊山地,912m,37度48分04秒,139度20分44秒
こうようざん,高陽山,https://maps.gsi.go.jp/#15/37.72916666666667/139.6497222222222,福島県 新潟県,飯豊山地,1126m,37度43分45秒,139度38分59秒
いいもりさん,飯森山,https://maps.gsi.go.jp/#15/37.81388888888888/139.92555555555555,山形県 福島県,飯豊山地,1595m,37度48分50秒,139度55分32秒
りょうぜん,霊山,https://maps.gsi.go.jp/#15/37.76888888888889/140.6875,福島県,阿武隈高地,825m,37度46分08秒,140度41分15秒
ひやま（てんのうざん）,日山（天王山）,https://maps.gsi.go.jp/#15/37.543055555555554/140.6836111111111,福島県,阿武隈高地,1057m,37度32分35秒,140度41分01秒
かまくらだけ,鎌倉岳,https://maps.gsi.go.jp/#15/37.466944444444444/140.6888888888889,福島県,阿武隈高地,967m,37度28分01秒,140度41分20秒
おおたきねやま,大滝根山,https://maps.gsi.go.jp/#15/37.355000000000004/140.70166666666665,福島県,阿武隈高地,1192m,37度21分18秒,140度42分06秒
きっとやさん,屹兎屋山,https://maps.gsi.go.jp/#15/37.21055555555556/140.8675,福島県,阿武隈高地,875m,37度12分38秒,140度52分03秒
よもぎだだけ,蓬田岳,https://maps.gsi.go.jp/#15/37.26583333333333/140.53472222222223,福島県,阿武隈高地,952m,37度15分57秒,140度32分05秒
さんだいみょうじんやま,三大明神山,https://maps.gsi.go.jp/#15/37.051944444444445/140.7625,福島県,阿武隈高地,706m,37度03分07秒,140度45分45秒
たつわれさん,竪破山,https://maps.gsi.go.jp/#15/36.71083333333333/140.56222222222223,茨城県,阿武隈高地,658m,36度42分39秒,140度33分44秒
なんたいさん,男体山,https://maps.gsi.go.jp/#15/36.72416666666667/140.41972222222222,茨城県,阿武隈高地,654m,36度43分27秒,140度25分11秒
たかすずやま,高鈴山,https://maps.gsi.go.jp/#15/36.62111111111111/140.58777777777777,茨城県,阿武隈高地,623m,36度37分16秒,140度35分16秒
やみぞさん,八溝山,https://maps.gsi.go.jp/#15/36.930277777777775/140.27305555555557,茨城県 福島県,八溝山・筑波山,1022m,36度55分49秒,140度16分23秒
わがくにさん,吾国山,https://maps.gsi.go.jp/#15/36.32194444444445/140.2011111111111,茨城県,八溝山・筑波山,518m,36度19分19秒,140度12分04秒
かばさん,加波山,https://maps.gsi.go.jp/#15/36.29888888888889/140.1436111111111,茨城県,八溝山・筑波山,709m,36度17分56秒,140度08分37秒
つくばさん,筑波山,https://maps.gsi.go.jp/#15/36.22527777777778/140.10666666666665,茨城県,八溝山・筑波山,877m,36度13分31秒,140度06分24秒
さんぼんやりだけ,三本槍岳,https://maps.gsi.go.jp/#15/37.150277777777774/139.96138888888888,福島県 栃木県,那須・日光,1917m,37度09分01秒,139度57分41秒
なすだけ,那須岳,https://maps.gsi.go.jp/#15/37.124722222222225/139.96305555555554,栃木県,那須・日光,1915m,37度07分29秒,139度57分47秒
おがたけ,男鹿岳,https://maps.gsi.go.jp/#15/37.08527777777778/139.82194444444445,福島県 栃木県,那須・日光,1777m,37度05分07秒,139度49分19秒
おおさびやま,大佐飛山,https://maps.gsi.go.jp/#15/37.06361111111111/139.84444444444446,栃木県,那須・日光,1908m,37度03分49秒,139度50分40秒
たかはらやま,高原山,https://maps.gsi.go.jp/#15/36.9/139.77666666666667,栃木県,那須・日光,1795m,36度54分00秒,139度46分36秒
にょほうさん,女峰山,https://maps.gsi.go.jp/#15/36.811388888888885/139.5363888888889,栃木県,那須・日光,2483m,36度48分41秒,139度32分11秒
にょほうさん,女峰山,https://maps.gsi.go.jp/#15/36.79527777777778/139.50722222222222,栃木県,那須・日光,2376m,36度47分43秒,139度30分26秒
にょほうさん,女峰山,https://maps.gsi.go.jp/#15/36.80722222222222/139.51083333333332,栃木県,那須・日光,2323m,36度48分26秒,139度30分39秒
たろうさん,太郎山,https://maps.gsi.go.jp/#15/36.81777777777778/139.48277777777778,栃木県,那須・日光,2368m,36度49分04秒,139度28分58秒
なんたいさん,男体山,https://maps.gsi.go.jp/#15/36.765/139.4908333333333,栃木県,那須・日光,2486m,36度45分54秒,139度29分27秒
しらねさん,白根山,https://maps.gsi.go.jp/#15/36.79861111111111/139.37583333333333,群馬県 栃木県,那須・日光,2578m,36度47分55秒,139度22分33秒
すかいさん,皇海山,https://maps.gsi.go.jp/#15/36.69/139.33694444444444,栃木県 群馬県,那須・日光,2144m,36度41分24秒,139度20分13秒
こうしんざん,庚申山,https://maps.gsi.go.jp/#15/36.67305555555555/139.36111111111111,栃木県,那須・日光,1892m,36度40分23秒,139度21分40秒
けさまるやま,袈裟丸山,https://maps.gsi.go.jp/#15/36.64944444444444/139.32722222222222,栃木県 群馬県,那須・日光,1961m,36度38分58秒,139度19分38秒
よこねやま,横根山,https://maps.gsi.go.jp/#15/36.61972222222222/139.52222222222224,栃木県,那須・日光,1373m,36度37分11秒,139度31分20秒
あかぎさん,赤城山,https://maps.gsi.go.jp/#15/36.56027777777778/139.19333333333333,群馬県,那須・日光,1828m,36度33分37秒,139度11分36秒
あかぎさん,赤城山,https://maps.gsi.go.jp/#15/36.54111111111111/139.1772222222222,群馬県,那須・日光,1674m,36度32分28秒,139度10分38秒
はかせやま,博士山,https://maps.gsi.go.jp/#15/37.363055555555555/139.7147222222222,福島県,南会津・尾瀬,1482m,37度21分47秒,139度42分53秒
おのだけ,小野岳,https://maps.gsi.go.jp/#15/37.325833333333335/139.88666666666666,福島県,南会津・尾瀬,1383m,37度19分33秒,139度53分12秒
ななつがたけ,七ヶ岳,https://maps.gsi.go.jp/#15/37.12416666666667/139.6575,福島県,南会津・尾瀬,1636m,37度07分27秒,139度39分27秒
あらかいざん（たろうだけ）,荒海山（太郎岳）,https://maps.gsi.go.jp/#15/37.03611111111111/139.6436111111111,福島県 栃木県,南会津・尾瀬,1581m,37度02分10秒,139度38分37秒
たしろやま,田代山,https://maps.gsi.go.jp/#15/36.974444444444444/139.47833333333332,福島県,南会津・尾瀬,1971m,36度58分28秒,139度28分42秒
たいしゃくざん,帝釈山,https://maps.gsi.go.jp/#15/36.969722222222224/139.45999999999998,福島県 栃木県,南会津・尾瀬,2060m,36度58分11秒,139度27分36秒
くろいわやま,黒岩山,https://maps.gsi.go.jp/#15/36.90888888888889/139.3936111111111,栃木県 群馬県,南会津・尾瀬,2163m,36度54分32秒,139度23分37秒
きぬぬまやま,鬼怒沼山,https://maps.gsi.go.jp/#15/36.882777777777775/139.37166666666667,栃木県 群馬県,南会津・尾瀬,2141m,36度52分58秒,139度22分18秒
あさひだけ,朝日岳,https://maps.gsi.go.jp/#15/37.221111111111114/139.33972222222223,福島県,南会津・尾瀬,1624m,37度13分16秒,139度20分23秒
まるやまだけ,丸山岳,https://maps.gsi.go.jp/#15/37.172777777777775/139.33472222222224,福島県,南会津・尾瀬,1820m,37度10分22秒,139度20分05秒
こまがたけ,駒ヶ岳,https://maps.gsi.go.jp/#15/37.0475/139.3536111111111,福島県,南会津・尾瀬,2133m,37度02分51秒,139度21分13秒
ひらがたけ,平ヶ岳,https://maps.gsi.go.jp/#15/37.00194444444445/139.17083333333332,群馬県 新潟県,南会津・尾瀬,2141m,37度00分07秒,139度10分15秒
けいづるやま,景鶴山,https://maps.gsi.go.jp/#15/36.956944444444446/139.21055555555554,群馬県 新潟県,南会津・尾瀬,2004m,36度57分25秒,139度12分38秒
ひうちがたけ,燧ヶ岳<,https://maps.gsi.go.jp/#15/36.955000000000005/139.28527777777776,福島県,南会津・尾瀬,2356m,36度57分18秒,139度17分07秒
しぶつさん,至仏山,https://maps.gsi.go.jp/#15/36.90361111111111/139.17333333333332,群馬県,南会津・尾瀬,2228m,36度54分13秒,139度10分24秒
ほたかやま,武尊山,https://maps.gsi.go.jp/#15/36.805277777777775/139.13250000000002,群馬県,南会津・尾瀬,2158m,36度48分19秒,139度07分57秒
みかぐらだけ,御神楽岳,https://maps.gsi.go.jp/#15/37.52194444444444/139.42583333333331,新潟県,越後山脈,1386m,37度31分19秒,139度25分33秒
あわがたけ,粟ヶ岳,https://maps.gsi.go.jp/#15/37.555277777777775/139.18861111111113,新潟県,越後山脈,1293m,37度33分19秒,139度11分19秒
やはずだけ,矢筈岳,https://maps.gsi.go.jp/#15/37.5125/139.26611111111111,新潟県,越後山脈,1257m,37度30分45秒,139度15分58秒
すもんだけ,守門岳,https://maps.gsi.go.jp/#15/37.397777777777776/139.13666666666666,新潟県,越後山脈,1537m,37度23分52秒,139度08分12秒
あさくさだけ,浅草岳,https://maps.gsi.go.jp/#15/37.343611111111116/139.2336111111111,新潟県 福島県,越後山脈,1585m,37度20分37秒,139度14分01秒
けもうやま,毛猛山,https://maps.gsi.go.jp/#15/37.25666666666667/139.17527777777778,福島県 新潟県,越後山脈,1517m,37度15分24秒,139度10分31秒
みじょうがたけ,未丈ヶ岳,https://maps.gsi.go.jp/#15/37.18333333333333/139.18944444444446,新潟県,越後山脈,1553m,37度11分00秒,139度11分22秒
こまがたけ,駒ヶ岳,https://maps.gsi.go.jp/#15/37.12361111111111/139.07527777777778,新潟県,越後山脈,2003m,37度07分25秒,139度04分31秒
はっかいさん,八海山,https://maps.gsi.go.jp/#15/37.10388888888889/139.02472222222224,新潟県,越後山脈,1778m,37度06分14秒,139度01分29秒
なかのだけ,中ノ岳,https://maps.gsi.go.jp/#15/37.08527777777778/139.0775,新潟県,越後山脈,2085m,37度05分07秒,139度04分39秒
あらさわだけ,荒沢岳,https://maps.gsi.go.jp/#15/37.10055555555556/139.14805555555554,新潟県,越後山脈,1969m,37度06分02秒,139度08分53秒
しもつごうやま,下津川山,https://maps.gsi.go.jp/#15/36.99472222222222/139.05,新潟県 群馬県,越後山脈,1928m,36度59分41秒,139度03分00秒
まきはたやま,巻機山,https://maps.gsi.go.jp/#15/36.978611111111114/138.96416666666664,群馬県 新潟県,越後山脈,1967m,36度58分43秒,138度57分51秒
だいげんたさん,大源太山,https://maps.gsi.go.jp/#15/36.902499999999996/138.92694444444444,新潟県,越後山脈,1598m,36度54分09秒,138度55分37秒
あさひだけ,朝日岳,https://maps.gsi.go.jp/#15/36.88055555555555/138.9725,群馬県,越後山脈,1945m,36度52分50秒,138度58分21秒
あさひだけ,朝日岳,https://maps.gsi.go.jp/#15/36.859722222222224/138.96722222222223,群馬県,越後山脈,1720m,36度51分35秒,138度58分02秒
たにがわだけ,谷川岳,https://maps.gsi.go.jp/#15/36.84916666666667/138.91666666666666,群馬県 新潟県,越後山脈,1978m,36度50分57秒,138度55分00秒
たにがわだけ,谷川岳,https://maps.gsi.go.jp/#15/36.84722222222222/138.92444444444445,群馬県 新潟県,越後山脈,1974m,36度50分50秒,138度55分28秒
たにがわだけ,谷川岳,https://maps.gsi.go.jp/#15/36.83722222222222/138.92999999999998,群馬県 新潟県,越後山脈,1977m,36度50分14秒,138度55分48秒
まんたろうさん,万太郎山,https://maps.gsi.go.jp/#15/36.82416666666667/138.87916666666666,群馬県 新潟県,越後山脈,1954m,36度49分27秒,138度52分45秒
せんのくらやま,仙ノ倉山,https://maps.gsi.go.jp/#15/36.8175/138.83944444444447,群馬県 新潟県,越後山脈,2026m,36度49分03秒,138度50分22秒
あづまやさん,吾妻耶山,https://maps.gsi.go.jp/#15/36.74638888888889/138.9272222222222,群馬県,越後山脈,1341m,36度44分47秒,138度55分38秒
なえばさん,苗場山,https://maps.gsi.go.jp/#15/36.84583333333334/138.6902777777778,新潟県 長野県,苗場山・白根山・浅間山,2145m,36度50分45秒,138度41分25秒
さぶりゅうやま,佐武流山,https://maps.gsi.go.jp/#15/36.77222222222222/138.67055555555555,新潟県 長野県,苗場山・白根山・浅間山,2192m,36度46分20秒,138度40分14秒
しらすなやま,白砂山,https://maps.gsi.go.jp/#15/36.738055555555555/138.69361111111112,群馬県 長野県,苗場山・白根山・浅間山,2140m,36度44分17秒,138度41分37秒
とりかぶとやま,鳥甲山,https://maps.gsi.go.jp/#15/36.83916666666667/138.5838888888889,長野県,苗場山・白根山・浅間山,2038m,36度50分21秒,138度35分02秒
こうしゃさん（たかいふじ）,高社山（高井富士）,https://maps.gsi.go.jp/#15/36.799166666666665/138.4038888888889,長野県,苗場山・白根山・浅間山,1351m,36度47分57秒,138度24分14秒
いわすげやま,岩菅山,https://maps.gsi.go.jp/#15/36.75277777777778/138.56805555555556,長野県,苗場山・白根山・浅間山,2341m,36度45分10秒,138度34分05秒
いわすげやま,岩菅山,https://maps.gsi.go.jp/#15/36.74194444444444/138.55944444444447,長野県,苗場山・白根山・浅間山,2295m,36度44分31秒,138度33分34秒
しがやま,志賀山,https://maps.gsi.go.jp/#15/36.70027777777778/138.51583333333335,長野県,苗場山・白根山・浅間山,2037m,36度42分01秒,138度30分57秒
かさがたけ,笠ヶ岳,https://maps.gsi.go.jp/#15/36.67666666666666/138.4813888888889,長野県,苗場山・白根山・浅間山,2076m,36度40分36秒,138度28分53秒
よこてやま,横手山,https://maps.gsi.go.jp/#15/36.66888888888889/138.52583333333334,群馬県 長野県,苗場山・白根山・浅間山,2307m,36度40分08秒,138度31分33秒
しらねさん,白根山,https://maps.gsi.go.jp/#15/36.64388888888889/138.5277777777778,群馬県,苗場山・白根山・浅間山,2160m,36度38分38秒,138度31分40秒
もとしらねさん,本白根山,https://maps.gsi.go.jp/#15/36.62277777777778/138.53194444444446,群馬県,苗場山・白根山・浅間山,2171m,36度37分22秒,138度31分55秒
あずまやさん,四阿山,https://maps.gsi.go.jp/#15/36.541666666666664/138.41305555555556,長野県 群馬県,苗場山・白根山・浅間山,2354m,36度32分30秒,138度24分47秒
あずまやさん,四阿山,https://maps.gsi.go.jp/#15/36.549166666666665/138.39527777777778,長野県,苗場山・白根山・浅間山,2207m,36度32分57秒,138度23分43秒
ゆのまるやま,湯ノ丸山,https://maps.gsi.go.jp/#15/36.43472222222222/138.4011111111111,長野県 群馬県,苗場山・白根山・浅間山,2101m,36度26分05秒,138度24分04秒
かごのとやま,篭ノ登山,https://maps.gsi.go.jp/#15/36.419444444444444/138.44722222222222,長野県 群馬県,苗場山・白根山・浅間山,2228m,36度25分10秒,138度26分50秒
あさまやま,浅間山,https://maps.gsi.go.jp/#15/36.406666666666666/138.52305555555557,群馬県 長野県,苗場山・白根山・浅間山,2568m,36度24分24秒,138度31分23秒
あさまかくしやま,浅間隠山,https://maps.gsi.go.jp/#15/36.453611111111115/138.6525,群馬県,苗場山・白根山・浅間山,1757m,36度27分13秒,138度39分09秒
はなまがりやま,鼻曲山,https://maps.gsi.go.jp/#15/36.41083333333333/138.64555555555555,群馬県,苗場山・白根山・浅間山,1655m,36度24分39秒,138度38分44秒
はるなさん,榛名山,https://maps.gsi.go.jp/#15/36.4775/138.85083333333333,群馬県,苗場山・白根山・浅間山,1449m,36度28分39秒,138度51分03秒
こもちやま,子持山,https://maps.gsi.go.jp/#15/36.591944444444444/138.99777777777777,群馬県,苗場山・白根山・浅間山,1296m,36度35分31秒,138度59分52秒
みょうぎさん,妙義山,https://maps.gsi.go.jp/#15/36.29861111111111/138.74888888888887,群馬県,関東山地,1104m,36度17分55秒,138度44分56秒
あらふねやま,荒船山,https://maps.gsi.go.jp/#15/36.20388888888889/138.63722222222222,群馬県 長野県,関東山地,1423m,36度12分14秒,138度38分14秒
あかぐなやま,赤久縄山,https://maps.gsi.go.jp/#15/36.14361111111111/138.84333333333333,群馬県,関東山地,1523m,36度08分37秒,138度50分36秒
みかぼやま,御荷鉾山,https://maps.gsi.go.jp/#15/36.15222222222222/138.91833333333332,群馬県,関東山地,1287m,36度09分08秒,138度55分06秒
ふたごやま,二子山,https://maps.gsi.go.jp/#15/36.069722222222225/138.8636111111111,埼玉県,関東山地,1166m,36度04分11秒,138度51分49秒
りょうかみさん,両神山,https://maps.gsi.go.jp/#15/36.02333333333333/138.8413888888889,埼玉県,関東山地,1723m,36度01分24秒,138度50分29秒
おぐらさん,御座山,https://maps.gsi.go.jp/#15/36.03388888888889/138.60666666666665,長野県,関東山地,2112m,36度02分02秒,138度36分24秒
さんぽうやま,三宝山,https://maps.gsi.go.jp/#15/35.9175/138.7277777777778,埼玉県 長野県,関東山地,2483m,35度55分03秒,138度43分40秒
